mutation,replicate,PC1,PC2
Y181C,1,3.072212,-2.7964518
Y181C,1,2.690163,-1.2379124
Y181C,1,1.2709059,0.30275747
Y181C,1,1.7120428,-0.8790185
Y181C,1,1.9204991,-1.0431007
Y181C,1,3.083581,-1.2549278
Y181C,1,3.1608126,-0.59727776
Y181C,1,1.8750579,-0.81235766
Y181C,1,2.7887797,-0.46367997
Y181C,1,3.69554,-0.5946776
Y181C,1,3.368263,-1.6522717
Y181C,1,3.3914819,-1.1664845
Y181C,1,3.1082118,-1.7505603
Y181C,1,3.1917884,-2.2940466
Y181C,1,4.1116486,-1.1477307
Y181C,1,2.3149104,-1.2057571
Y181C,1,3.636388,-0.8826568
Y181C,1,4.206173,-2.3254843
Y181C,1,3.160058,-1.2206848
Y181C,1,2.584212,-1.7838403
Y181C,1,3.829976,-1.8814033
Y181C,1,4.35227,-0.10719532
Y181C,1,4.8287177,-1.0395186
Y181C,1,4.380914,0.18772538
Y181C,1,3.323274,-1.2523837
Y181C,1,4.993389,-0.38748586
Y181C,1,3.0768957,-0.5759841
Y181C,1,4.355764,-0.10140107
Y181C,1,3.9582596,-0.93080914
Y181C,1,3.3558388,-1.0470254
Y181C,1,6.208797,-1.048215
Y181C,1,5.9037776,-0.26181492
Y181C,1,3.7854393,-1.6743356
Y181C,1,4.017487,-1.3676018
Y181C,1,3.1150596,-0.21580984
Y181C,1,3.6068814,-0.8240818
Y181C,1,1.94815,-1.565053
Y181C,1,4.3023868,-1.0017034
Y181C,1,2.8039384,-0.4648713
Y181C,1,1.2835997,-1.9485334
Y181C,1,3.035193,-0.6574206
Y181C,1,2.3809102,-1.8148432
Y181C,1,3.9105945,-0.33494407
Y181C,1,2.2636192,0.50426686
Y181C,1,3.5858033,-0.8263413
Y181C,1,1.64093,2.627273
Y181C,2,-2.254376,-0.2820947
Y181C,2,-2.5377424,-1.7695123
Y181C,2,-2.0387573,-0.63696927
Y181C,2,-2.110574,-2.3543303
Y181C,2,-1.2735679,-1.7892601
Y181C,2,-2.9022524,-0.9607068
Y181C,2,-3.7661557,-0.043182388
Y181C,2,-1.3751605,-0.4029484
Y181C,2,-3.3126538,-0.8552526
Y181C,2,-2.2202387,-0.6855932
Y181C,2,-1.9797317,-1.0508492
Y181C,2,-1.7398518,-1.08802
Y181C,2,-0.49090493,0.21321866
Y181C,2,-2.5305297,-0.32868993
Y181C,2,-2.722567,-0.73098505
Y181C,2,-1.4566262,-1.3068757
Y181C,2,-2.1224895,0.17584309
Y181C,2,-2.6508176,-0.33529136
Y181C,2,-2.188351,-1.9153744
Y181C,2,-0.7429666,0.6565395
Y181C,2,-1.3949672,-1.2087166
Y181C,2,-2.692512,-0.003414214
Y181C,2,-3.010703,0.123948134
Y181C,2,-2.5904472,-0.41529384
Y181C,2,-1.7182516,-0.9965385
Y181C,2,-2.2819138,-1.3027831
Y181C,2,-1.6345387,-1.3005126
Y181C,2,-1.6795005,-1.3898926
Y181C,2,-2.6110473,0.42981395
Y181C,2,-1.1649603,-0.17827208
Y181C,2,-0.90332633,-0.9631614
Y181C,2,-2.8210356,0.500876
Y181C,2,-2.129484,0.06635339
Y181C,2,-1.8065484,-0.86215544
Y181C,2,-4.3992896,0.85182
Y181C,2,-0.730235,-1.7984674
Y181C,2,-2.5759785,-0.8250625
Y181C,2,-3.2259054,-0.21639667
Y181C,2,-2.1004286,-1.2257942
Y181C,2,-2.2574453,0.6501556
Y181C,2,-1.4923097,-0.25096717
Y181C,2,-1.7641711,-0.06279551
Y181C,2,-1.8191005,-1.9223834
Y181C,2,-1.9894098,-0.40963793
Y181C,2,-1.8965001,-1.5031779
Y181C,2,-2.8649864,-0.4762851
Y181C,2,-1.2593642,-1.2259852
Y181C,2,-1.4372509,-0.46439803
Y181C,2,-1.2157441,-0.1994396
Y181C,2,-1.8809975,-0.75612545
Y181C,2,-1.4646962,-0.62349355
Y181C,2,-0.9224347,-0.3755195
Y181C,2,-1.573758,-0.98053586
Y181C,2,-2.2471976,-0.58411694
Y181C,2,-1.889189,-0.3179468
Y181C,2,-1.7131763,-0.3469408
Y181C,2,-2.21159,-1.883189
Y181C,2,-1.7177361,0.3808226
Y181C,2,-1.3992236,-0.6181676
Y181C,2,-1.0041578,-0.38225743
Y181C,2,-2.195622,-3.385933
Y181C,2,-2.3061628,-1.6805927
Y181C,2,-0.46049666,-0.5589792
Y181C,2,-0.5907224,-1.3048358
Y181C,2,-0.70692056,-1.5717919
Y181C,2,-1.8286774,0.61904424
Y181C,2,-0.79480666,-1.5434718
Y181C,2,-1.4421107,0.6966875
Y181C,2,-2.0526714,0.83445257
Y181C,2,-1.8502648,0.45676163
Y181C,2,-2.0580473,1.1625
Y181C,2,-2.4251757,1.1914257
Y181C,2,-2.5213869,-1.1176009
Y181C,2,-2.1497948,-1.1220212
Y181C,2,-2.407384,1.3828996
Y181C,2,-2.8817506,-0.05860859
Y181C,2,-2.6777263,-0.53467965
Y181C,2,-2.606814,1.2182941
Y181C,2,-1.9078599,0.2840027
Y181C,2,-1.6909337,-0.6553734
Y181C,3,-2.92276,-4.041092
Y181C,3,-3.5924416,-2.389266
Y181C,3,-2.090225,-3.1810968
Y181C,3,-0.9337408,-4.5390077
Y181C,3,-1.1868889,-4.5033526
Y181C,3,0.31057078,-4.711545
Y181C,3,-2.1734893,-1.9969307
Y181C,3,-3.586986,-2.9735897
Y181C,3,-2.659014,-3.818436
Y181C,3,-2.5825937,-5.631423
Y181C,3,-3.2537732,-3.2593052
Y181C,3,-3.3098862,-5.173345
Y181C,3,-0.64327294,-4.9380007
Y181C,3,-1.3993223,-3.9814246
Y181C,3,-2.386332,-3.3427038
Y181C,3,-1.7484066,-3.242022
Y181C,3,-1.9285641,-4.5472264
Y181C,3,-3.1639163,-3.2880943
Y181C,3,-1.9077201,-4.8367114
Y181C,3,-4.8855104,-4.442737
Y181C,3,-1.3109363,-3.0795295
Y181C,3,-1.2663761,-2.2586675
Y181C,3,-2.4326444,-4.079208
Y181C,3,-3.5811255,-4.766295
Y181C,3,-4.584733,-4.1713576
Y181C,3,-3.9650166,-4.1962075
Y181C,3,-1.4884453,-5.0839224
Y181C,3,-2.3127232,-4.937206
Y181C,3,-1.8260919,-4.2081356
Y181C,3,-1.7222501,-6.3246393
Y181C,3,-1.918118,-5.053381
Y181C,3,-3.8729324,-4.0737166
Y181C,3,-3.1010573,-3.7480788
Y181C,3,-3.2036579,-4.589537
Y181C,3,-2.3220346,-3.8362834
Y181C,3,-1.6920257,-4.1639333
Y181C,3,-1.2691627,-4.70726
Y181C,3,-2.1330843,-4.4364853
Y181C,3,-2.7377841,-3.777837
Y181C,3,-1.8873398,-3.892321
Y181C,3,-3.3939586,-3.5556672
Y181C,3,-2.1373515,-4.43359
Y181C,3,-1.333108,-4.904404
Y181C,3,-2.1177955,-4.5753613
Y181C,3,-3.5862544,-3.6644423
Y181C,3,-2.1446567,-4.801653
Y181C,3,-2.7086878,-5.173957
Y181C,3,-3.8303688,-4.9986463
Y181C,3,-4.3714323,-3.1430125
Y181C,3,-2.3282788,-3.6043682
Y181C,3,-1.6533083,-3.3321702
Y181C,3,-3.317772,-3.710247
Y181C,3,-1.9829392,-4.959816
Y181C,3,-3.1685708,-4.0110197
Y181C,3,-2.7079508,-4.0969505
Y181C,3,-2.7130375,-5.519159
Y181C,3,-2.7033167,-5.0060616
Y181C,3,-3.987217,-4.3406034
Y181C,3,-2.785388,-4.8458266
Y181C,3,-3.0303814,-2.9035287
Y181C,3,-3.6394002,-4.074273
Y181C,3,-2.278543,-3.5172865
Y181C,3,-1.8822148,-4.0334206
Y181C,3,-2.757102,-5.438969
Y181C,3,-2.156065,-5.2806563
Y181C,3,-2.402409,-4.727746
Y181C,3,-3.3303115,-3.5564947
Y181C,3,-1.3632066,-4.21446
Y181C,3,-1.809791,-4.702426
Y181C,3,-3.3250237,-4.797244
Y181C,3,-2.8762257,-3.9081419
Y181C,3,-2.2194471,-3.9199452
Y181C,3,-2.802244,-3.7240589
Y181C,3,-2.181785,-3.5895517
Y181C,3,-1.2909353,-5.7009287
Y181C,3,-1.1863863,-5.1936493
Y181C,3,-0.9865275,-4.1144886
Y181C,3,-1.9751108,-6.4330363
Y181C,3,-1.589467,-4.4323006
Y181C,3,-2.3234282,-3.3064337
Y188L,1,0.24366824,-3.487891
Y188L,1,3.8978374,-4.1439347
Y188L,1,2.2883513,-4.679842
Y188L,1,1.2249475,-2.4865074
Y188L,1,2.1902115,-7.196529
Y188L,1,2.4899158,-4.359736
Y188L,1,0.9081355,-6.514402
Y188L,1,1.1578821,-5.4028277
Y188L,1,1.5944949,-3.927552
Y188L,1,0.76091945,-4.6461344
Y188L,1,2.0628922,-5.571793
Y188L,1,0.8124007,-4.729166
Y188L,1,1.3440902,-3.3753884
Y188L,1,2.1288397,-5.42239
Y188L,1,0.3191931,-3.1841292
Y188L,1,1.4988633,-3.8639562
Y188L,1,0.32156855,-3.7656083
Y188L,1,1.3753986,-4.8750854
Y188L,1,1.9547358,-4.776197
Y188L,1,2.568496,-5.5080285
Y188L,1,1.7792076,-3.965921
Y188L,1,1.8661427,-5.471916
Y188L,1,-0.4734104,-6.6111
Y188L,1,1.7567517,-3.8830721
Y188L,1,-2.4214838,-2.5590692
Y188L,1,0.068526454,-4.459993
Y188L,1,1.1650571,-3.9646978
Y188L,1,0.08376499,-3.478872
Y188L,1,2.2563987,-3.5942652
Y188L,1,0.85270286,-4.430327
Y188L,1,0.8111051,-3.177691
Y188L,1,0.9312954,-4.324868
Y188L,1,1.2750485,-4.3272433
Y188L,1,1.5833379,-2.4724767
Y188L,1,1.6524149,-4.934862
Y188L,1,2.25324,-5.239924
Y188L,1,1.8461739,-5.5910883
Y188L,1,0.59001213,-2.6944134
Y188L,1,0.62964654,-4.8256855
Y188L,1,0.90809387,-4.953595
Y188L,1,1.2237322,-4.181564
Y188L,1,0.77147436,-4.147816
Y188L,1,0.26140398,-5.248107
Y188L,1,0.44960952,-2.4792519
Y188L,1,1.4139876,-4.067962
Y188L,1,1.8647295,-4.638053
Y188L,1,1.681917,-6.051139
Y188L,1,-0.00428589,-4.368649
Y188L,1,1.1354512,-3.7327828
Y188L,1,1.9330286,-5.094816
Y188L,1,0.8208132,-3.8066006
Y188L,1,0.70427954,-5.7908735
Y188L,1,2.3422832,-3.8285244
Y188L,1,0.72158027,-3.8622656
Y188L,1,1.2101158,-5.677582
Y188L,1,1.3153132,-3.6194465
Y188L,1,1.7633313,-6.606478
Y188L,1,0.94614094,-3.0460675
Y188L,1,0.7182586,-4.9194636
Y188L,1,0.5610789,-5.5722947
Y188L,1,1.2192398,-4.7362733
Y188L,1,0.26386222,-5.903469
Y188L,1,0.7425604,-5.7630167
Y188L,1,2.3145106,-2.4621716
Y188L,1,1.6288427,-5.055133
Y188L,1,0.5624752,-5.296441
Y188L,1,0.7799335,-3.565045
Y188L,1,1.6042215,-4.794855
Y188L,1,1.015828,-4.8550506
Y188L,1,0.62007517,-4.837282
Y188L,1,1.4918627,-4.645231
Y188L,1,1.7897071,-5.028372
Y188L,1,0.6524224,-5.777564
Y188L,1,2.697203,-5.208109
Y188L,1,2.2652013,-3.7035716
Y188L,1,2.10033,-5.49794
Y188L,1,2.7695842,-7.1637435
Y188L,1,1.5233312,-4.360399
Y188L,1,2.2443037,-4.4498887
Y188L,1,2.0081775,-6.1898055
Y188L,2,0.6593902,6.3513966
Y188L,2,1.8550894,5.5886497
Y188L,2,0.7486505,5.2353854
Y188L,2,4.138713,0.3165187
Y188L,2,0.45599246,8.37966
Y188L,2,0.82280874,7.9480453
Y188L,2,5.314978,1.9032495
Y188L,2,2.118925,6.6284304
Y188L,2,0.79965967,6.453993
Y188L,2,4.5332875,0.62301326
Y188L,2,1.4542263,5.97332
Y188L,2,1.527823,5.125065
Y188L,2,3.916368,4.8725743
Y188L,2,2.433528,5.278918
Y188L,2,2.8743727,3.922697
Y188L,2,3.6321673,3.5292397
Y188L,2,0.88099533,6.02385
Y188L,2,1.1411079,8.115525
Y188L,2,3.5770063,6.346549
Y188L,2,1.7380965,6.7397237
Y188L,2,1.0516062,6.295322
Y188L,2,5.3687673,0.67352694
Y188L,2,2.888037,4.348174
Y188L,2,2.5731752,2.2137737
Y188L,2,4.186269,1.620242
Y188L,2,4.643678,2.2161906
Y188L,2,3.0098748,4.7943316
Y188L,2,1.9228652,3.4493287
Y188L,2,1.0226254,6.3667636
Y188L,2,2.3646865,4.6085057
Y188L,2,3.241768,3.5953588
Y188L,2,5.096523,5.2847915
Y188L,2,3.8693838,3.7148697
Y188L,2,2.3608725,6.3550534
Y188L,2,4.7079077,2.8319898
Y188L,2,6.456482,3.494841
Y188L,2,0.44604445,7.0127263
Y188L,2,-0.034027375,7.7747993
Y188L,2,3.7485144,1.6453277
Y188L,2,4.2744637,4.0800066
Y188L,2,2.957522,3.5280592
Y188L,2,4.0916514,3.034999
Y188L,2,2.9297252,6.2031646
Y188L,2,4.502433,4.7290025
Y188L,2,2.5532203,4.585742
Y188L,2,5.316222,1.1017141
Y188L,2,3.9130955,1.8345277
Y188L,2,3.3217804,2.3170178
Y188L,2,4.0239134,1.9781759
Y188L,2,2.0607338,2.6890228
Y188L,2,3.330529,2.1918156
Y188L,2,2.9860916,1.8709644
Y188L,2,3.990558,2.794757
Y188L,2,4.1675277,1.0408186
Y188L,2,2.8027093,1.9920694
Y188L,2,2.3504045,5.3997784
Y188L,2,5.5937104,3.0836525
Y188L,2,5.0450625,1.2644607
Y188L,2,3.8996477,3.0998592
Y188L,2,-0.19938825,8.23755
Y188L,2,3.495917,2.6644058
Y188L,2,0.03800939,6.2841344
Y188L,2,5.0283756,0.28012562
Y188L,2,4.1440187,-0.32067883
Y188L,2,3.117147,3.722583
Y188L,2,1.9912895,2.210511
Y188L,2,2.9976153,3.1078978
Y188L,2,1.7955911,2.3053558
Y188L,2,2.4996085,2.1908655
Y188L,2,2.2173402,3.0209613
Y188L,2,1.4029918,5.8853135
Y188L,2,0.25545502,4.467877
Y188L,2,-0.42417854,5.1342797
Y188L,2,-1.0396427,8.197321
Y188L,2,2.8195028,1.6061118
Y188L,2,1.8565538,4.589873
Y188L,2,3.4291065,2.4696603
Y188L,2,0.68963796,5.336211
Y188L,2,3.510317,5.355959
Y188L,2,3.7476628,5.933996
Y188L,3,-6.0540504,3.3543198
Y188L,3,-5.307786,3.8947697
Y188L,3,-5.1380787,4.4557896
Y188L,3,-4.1515675,1.9097998
Y188L,3,-7.634885,3.1046424
Y188L,3,-4.535388,2.7466242
Y188L,3,-3.4870253,2.5148854
Y188L,3,-2.4230473,3.3063745
Y188L,3,-5.029398,2.593884
Y188L,3,-5.336318,4.300885
Y188L,3,-2.8033924,2.4580538
Y188L,3,-2.9074137,3.6145954
Y188L,3,-4.726873,2.0888033
Y188L,3,-2.9113033,2.157253
Y188L,3,-5.216903,4.6371074
Y188L,3,-4.5179043,3.4103215
Y188L,3,-3.0989296,3.8348336
Y188L,3,-2.039019,2.2347364
Y188L,3,-3.342256,2.5364788
Y188L,3,-4.410504,2.6834533
Y188L,3,-0.07690112,3.8731976
Y188L,3,-1.0522017,3.570667
Y188L,3,-2.628098,3.0185604
Y188L,3,-3.4008334,3.593952
Y188L,3,-2.1108212,2.2566068
Y188L,3,-4.14436,3.058359
Y188L,3,-3.9557166,3.469709
Y188L,3,-4.523736,3.3169074
Y188L,3,-2.415672,3.4748306
Y188L,3,-2.4844801,3.461173
Y188L,3,-4.039568,3.1797404
Y188L,3,-5.210676,3.8045762
Y188L,3,-4.4156566,3.7601082
Y188L,3,-4.4740644,3.3094497
Y188L,3,-3.654744,3.5306222
Y188L,3,-5.610202,1.2353489
Y188L,3,-3.8613393,3.2806325
Y188L,3,-4.776201,3.3396838
Y188L,3,-4.221857,3.6627681
Y188L,3,-5.124499,4.1302104
Y188L,3,-3.7132037,3.9715607
Y188L,3,-3.9400556,4.76665
Y188L,3,-3.3626795,2.8252342
Y188L,3,-3.708391,2.9258645
Y188L,3,-4.2615676,3.381527
Y188L,3,-4.3279448,2.6839619
Y188L,3,-4.9673853,3.8004134
Y188L,3,-5.554883,1.530365
Y188L,3,-6.1558723,3.3861144
Y188L,3,-2.3415005,2.3953629
Y188L,3,-3.2437081,2.9993377
Y188L,3,-4.20966,2.6344686
Y188L,3,-4.5271354,3.389439
Y188L,3,-4.066225,2.9581356
Y188L,3,-2.9979417,2.9671407
Y188L,3,-5.9023867,4.131806
Y188L,3,-3.8611605,3.1196156
Y188L,3,-5.4975076,3.0907776
Y188L,3,-3.2776945,3.2901673
Y188L,3,-4.339462,3.2119205
Y188L,3,-7.3057036,3.6044903
Y188L,3,-4.7837276,3.0200732
Y188L,3,-4.8022976,2.772687
Y188L,3,-3.289451,2.720461
Y188L,3,-4.772328,4.053469
Y188L,3,-3.7867572,2.9519074
Y188L,3,-5.051605,2.7016568
Y188L,3,-3.4627354,2.0314932
Y188L,3,-4.8668942,2.0002482
Y188L,3,-3.3414888,3.6422834
Y188L,3,-3.4811704,2.8591976
Y188L,3,-5.032676,3.730712
Y188L,3,-6.998053,4.5234876
Y188L,3,-4.480814,2.9276977
Y188L,3,-3.7191947,1.4596081
Y188L,3,-4.792755,5.226155
Y188L,3,-3.9934523,3.118745
Y188L,3,-3.8356714,2.3575618
Y188L,3,-4.3113914,4.445632
Y188L,3,-2.355706,3.3176875
Y318F,1,1.1216543,-1.6615323
Y318F,1,0.46347636,-1.2179857
Y318F,1,-0.38053256,-2.560968
Y318F,1,0.759902,-1.4017663
Y318F,1,0.04408679,-3.0951617
Y318F,1,0.18316145,-3.460172
Y318F,1,0.5206418,-3.356116
Y318F,1,0.74454623,-1.8247353
Y318F,1,-2.113817,-3.9494193
Y318F,1,0.102938496,-3.5951946
Y318F,1,-1.5267417,-3.6142814
Y318F,1,-1.0094467,-2.5521235
Y318F,1,1.2693906,-2.603953
Y318F,1,2.0786562,-2.4807305
Y318F,1,1.0439811,-2.2045515
Y318F,1,-0.22486342,-3.5432622
Y318F,1,-0.1685693,-3.568468
Y318F,1,-1.0466539,-2.8125153
Y318F,1,-2.154266,-4.0897284
Y318F,1,0.0780173,-1.6642251
Y318F,1,0.5384595,-2.3571625
Y318F,1,0.46038345,-4.023273
Y318F,1,-0.30060264,-2.961444
Y318F,1,0.12853207,-4.8484583
Y318F,1,0.66306347,-1.5976484
Y318F,1,1.2385613,-1.7910818
Y318F,1,-0.44559833,-2.8004034
Y318F,1,0.08752169,-4.0746517
Y318F,1,-0.3924333,-2.119322
Y318F,1,-0.08524681,-2.8081093
Y318F,1,-0.5937321,-3.733561
Y318F,1,0.4522251,-2.608966
Y318F,1,0.5377472,-2.3070142
Y318F,1,-0.11090602,-1.8233504
Y318F,1,0.31066856,-2.481723
Y318F,1,0.53883755,-4.8984613
Y318F,1,0.94099355,-2.397196
Y318F,1,-0.30585933,-3.5313582
Y318F,1,-0.25115308,-4.0811353
Y318F,1,0.51989824,-3.0901377
Y318F,1,-1.1270145,-1.1376332
Y318F,1,0.15523094,-1.3431308
Y318F,1,-1.0733652,-2.9785743
Y318F,1,0.81254387,-3.6507878
Y318F,1,0.9096813,-4.765706
Y318F,1,-0.9065258,-2.774436
Y318F,1,-1.4541174,-3.5022051
Y318F,1,-0.13942407,-2.5187116
Y318F,1,1.3816541,-1.3893011
Y318F,1,-0.120817326,-2.4321203
Y318F,1,-0.054911956,-3.800304
Y318F,1,-0.102606505,-4.0776143
Y318F,1,0.7314234,-3.1984801
Y318F,1,-1.4094392,-3.1556222
Y318F,1,-2.0348537,-0.6968925
Y318F,1,-0.7651332,-1.5379548
Y318F,1,-0.379828,-1.0617667
Y318F,1,-0.5846592,-2.8371286
Y318F,1,0.055716798,-1.2466892
Y318F,1,0.2628456,-3.245619
Y318F,1,-1.9834245,0.8615938
Y318F,1,0.7211197,-1.3799819
Y318F,1,-3.4028025,0.2721465
Y318F,1,0.94159305,-3.3942604
Y318F,1,-0.86899436,-1.9787991
Y318F,1,-4.473414,2.8242984
Y318F,1,1.5571346,-3.484487
Y318F,1,0.19958799,-2.9160676
Y318F,1,-0.3119783,-1.1581336
Y318F,1,-2.99883,2.2311785
Y318F,1,-0.094671026,-2.378879
Y318F,1,-3.4693165,2.5915904
Y318F,1,1.5608034,-4.281727
Y318F,1,0.7800296,-3.2713146
Y318F,1,-1.5407634,-2.7146251
Y318F,1,-0.5912311,-3.3679836
Y318F,1,0.31587458,-4.3189564
Y318F,1,0.119861126,-3.8636708
Y318F,1,-0.3949339,-4.092757
Y318F,1,1.5069537,-3.7815545
Y318F,2,-3.9109008,0.8258056
Y318F,2,-3.6274357,0.22630267
Y318F,2,-6.175332,0.10874494
Y318F,2,-6.2025676,-0.34423384
Y318F,2,-4.6324797,-0.17243385
Y318F,2,-3.6377885,-1.1920453
Y318F,2,-4.758416,0.18016087
Y318F,2,-6.0160494,-1.3779047
Y318F,2,-3.9116507,0.7965368
Y318F,2,-5.1457624,-0.17821263
Y318F,2,-5.345321,-0.42913675
Y318F,2,-3.3926873,1.163452
Y318F,2,-5.1126404,-0.039723232
Y318F,2,-4.8230677,-0.30885142
Y318F,2,-5.12636,-0.0457786
Y318F,2,-4.7653484,-2.4231682
Y318F,2,-5.16657,0.15463902
Y318F,2,-4.5427895,-1.6199737
Y318F,2,-3.9494047,-1.1265312
Y318F,2,-4.6865597,0.4000323
Y318F,2,-4.935266,0.11340223
Y318F,2,-4.4603887,-0.20046197
Y318F,2,-3.0231404,0.8192924
Y318F,2,-4.6592183,1.568829
Y318F,2,-2.3781626,-2.3962312
Y318F,2,-3.8329961,-1.8891971
Y318F,2,-3.1678655,0.041884735
Y318F,2,-3.585722,0.9519228
Y318F,2,-4.662048,-0.015329664
Y318F,2,-3.5779984,-0.2689497
Y318F,2,-5.5894117,-1.6606785
Y318F,2,-3.5458782,-1.8296975
Y318F,2,-5.606974,-0.4576672
Y318F,2,-5.044811,0.87244815
Y318F,2,-4.2161875,0.58215255
Y318F,2,-4.7240148,-1.4528105
Y318F,2,-4.4595757,-0.8424369
Y318F,2,-5.7427225,-1.3232908
Y318F,2,-4.46568,-1.2074398
Y318F,2,-5.4199557,-0.22474629
Y318F,2,-5.896839,0.08607689
Y318F,2,-3.6321354,-0.9823211
Y318F,2,-3.7818553,-0.6253238
Y318F,2,-5.2858715,-0.46653804
Y318F,2,-4.271113,-1.0912833
Y318F,2,-3.652757,-2.480103
Y318F,2,-3.9981081,-2.476704
Y318F,2,-5.6832314,-1.9682765
Y318F,2,-4.5208864,-1.168608
Y318F,2,-4.9659047,-1.7499138
Y318F,2,-3.753512,-0.7173937
Y318F,2,-6.5770044,-0.7944648
Y318F,2,-5.9176917,-0.42351544
Y318F,2,-5.6212597,-0.22320956
Y318F,2,-5.305957,-0.54458123
Y318F,2,-4.607848,-1.3317145
Y318F,2,-5.292031,0.03647498
Y318F,2,-5.5599422,0.4395478
Y318F,2,-4.1583037,-2.6973155
Y318F,2,-4.5368824,-2.2976258
Y318F,2,-4.3900995,-1.7261995
Y318F,2,-4.832448,-1.1139603
Y318F,2,-6.012379,-0.7762437
Y318F,2,-5.450665,-1.4710308
Y318F,2,-4.5236607,0.41989627
Y318F,2,-2.8861756,-0.8628356
Y318F,2,-4.327198,0.34700942
Y318F,2,-5.040617,-1.0539113
Y318F,2,-4.67924,-0.033107385
Y318F,2,-6.063655,0.04793318
Y318F,2,-4.150346,-2.4649856
Y318F,2,-4.6957865,-0.8145425
Y318F,2,-4.9727926,-0.064167425
Y318F,2,-4.094148,-0.54840165
Y318F,2,-6.2057176,-1.0007901
Y318F,2,-5.112979,-1.4030995
Y318F,2,-4.3406343,-0.68849367
Y318F,2,-6.0958686,0.42260844
Y318F,2,-6.85395,2.1823115
Y318F,2,-4.1969204,-1.4637167
Y318F,3,3.72973,2.9801707
Y318F,3,4.2614255,1.7969136
Y318F,3,3.9241915,0.86730015
Y318F,3,4.8000073,0.5100385
Y318F,3,5.020122,-0.73227996
Y318F,3,4.8050437,3.7142754
Y318F,3,3.2195756,0.19166097
Y318F,3,5.6580257,1.8568295
Y318F,3,2.6210496,1.7659957
Y318F,3,5.2313395,0.21044938
Y318F,3,4.532541,0.2893319
Y318F,3,4.3281326,0.74526584
Y318F,3,2.248626,2.6951582
Y318F,3,3.5769336,0.6077845
Y318F,3,2.931703,2.5014367
Y318F,3,6.042639,0.6988818
Y318F,3,5.3959355,1.475856
Y318F,3,3.7328465,2.3882432
Y318F,3,4.618748,1.6285748
Y318F,3,5.0941935,-0.38942242
Y318F,3,5.0446153,2.173249
Y318F,3,4.427536,2.1679356
Y318F,3,4.5337873,0.94754463
Y318F,3,5.441391,0.1856361
Y318F,3,1.2937964,1.5554504
Y318F,3,2.2007642,3.6424894
Y318F,3,2.1169784,3.5900245
Y318F,3,5.3331885,0.68990266
Y318F,3,1.7052749,4.4542894
Y318F,3,3.2810693,-0.6449111
Y318F,3,4.216018,0.9086319
Y318F,3,4.3032346,0.78787464
Y318F,3,3.220329,-1.6753274
Y318F,3,3.1895175,1.6794971
Y318F,3,5.3544273,0.8875611
Y318F,3,4.138087,0.015092822
Y318F,3,5.336402,0.5024535
Y318F,3,4.0120053,0.90650135
Y318F,3,5.667475,-0.035209414
Y318F,3,5.197594,0.18318388
Y318F,3,3.7104802,0.2327443
Y318F,3,3.535548,1.3192968
Y318F,3,4.6138706,0.6607389
Y318F,3,4.424709,2.6596932
Y318F,3,4.3428774,2.9180052
Y318F,3,4.9257245,0.821408
Y318F,3,4.8763704,2.4279132
Y318F,3,5.5159087,-0.8649263
Y318F,3,4.7334704,0.9557077
Y318F,3,6.750553,0.4434578
Y318F,3,5.251939,-0.04947917
Y318F,3,5.752593,2.433968
Y318F,3,6.2216234,1.7138548
Y318F,3,3.6982663,0.9895303
Y318F,3,3.5131006,0.7432778
Y318F,3,5.224218,1.7766135
Y318F,3,4.0548787,1.156838
Y318F,3,4.1742916,0.21876131
Y318F,3,3.8185737,1.8580947
Y318F,3,3.215996,0.8514183
Y318F,3,4.1937585,1.8839766
Y318F,3,4.675166,0.11003351
Y318F,3,4.783835,-0.36332673
Y318F,3,4.8352904,0.60350543
Y318F,3,4.4571757,1.2813858
Y318F,3,4.55554,2.395455
Y318F,3,5.602736,3.1251075
Y318F,3,6.329849,3.0455651
Y318F,3,5.427876,2.7342134
Y318F,3,6.099269,-0.017086172
Y318F,3,6.472887,0.5709216
Y318F,3,5.2690487,0.9129405
Y318F,3,4.087408,1.3222415
Y318F,3,5.483491,0.36027983
Y318F,3,5.0403605,0.02629193
Y318F,3,5.769013,2.0534017
Y318F,3,5.3268394,2.6065059
Y318F,3,5.8752413,0.051453594
Y318F,3,5.5161314,1.4822822
Y318F,3,5.137966,0.56330144
